도로명대지위치,주용도코드명,세대수,연면적(㎡),위도,경도,가중치,UTM_X,UTM_Y
,단독주택,1,30.7,36.8223205053807,128.694331978525,0.0,1106515.908517047,1870012.497816515
경상북도 영주시 내림로307번길 56-8 (이산면 내림리),단독주택,1,32.1,36.8220713971685,128.694008317813,0.0,1106487.3870157201,1869984.501915498
경상북도 영주시 내림로307번길 56-6 (이산면 내림리),단독주택,1,46.3,36.8218548513123,128.693871749327,0.0,1106475.5067297749,1869960.3268763789
경상북도 영주시 내림로307번길 56-12 (이산면 내림리),단독주택,1,23.8,36.8217953813893,128.693397727569,0.0,1106433.3117081942,1869953.201534663
경상북도 영주시 내림로307번길 56-16 (이산면 내림리),단독주택,1,87.2,36.8221210442276,128.693116435849,0.0,1106407.7726879441,1869989.0163246517
경상북도 영주시 내림로 241-1 (이산면 내림리),단독주택,1,52.9,36.8188594163979,128.696757525779,0.0,1106737.0458400652,1869631.2415590836
경상북도 영주시 내림로 241-1 (이산면 내림리),단독주택,1,48.6,36.8188594163979,128.696757525779,0.0,1106737.0458400652,1869631.2415590836
경상북도 영주시 내림로 246 (이산면 내림리),단독주택,1,95.58,36.8186321357212,128.697972561115,0.0,1106845.7335257262,1869607.3852118487
경상북도 영주시 내림로 219 (이산면 내림리),단독주택,1,92.17,36.8168552994696,128.696494305755,0.0,1106716.3514164495,1869408.6175095912
,단독주택,1,42.6,36.8168012544626,128.695248994291,0.0,1106605.35139799,1869401.232442185
,단독주택,1,52.9,36.8168012544626,128.695248994291,0.0,1106605.35139799,1869401.232442185
경상북도 영주시 내림로 193-6 (이산면 내림리),단독주택,1,87.34,36.815864896468,128.693538680625,0.0,1106454.097567662,1869295.450039963
,단독주택,1,56.5,36.8163346369465,128.694812305754,0.0,1106567.048118036,1869348.9805391629
,단독주택,1,44.6,36.8163346369465,128.694812305754,0.0,1106567.048118036,1869348.9805391629
경상북도 영주시 내림로 209-1 (이산면 내림리),단독주택,1,39.0,36.8160210591413,128.695010350783,0.0,1106585.147622236,1869314.4140560431
경상북도 영주시 내림로 209-5 (이산면 내림리),단독주택,1,113.49,36.8163064606401,128.694987509408,0.0,1106582.7145040217,1869346.0500820721
경상북도 영주시 내림로 209-5 (이산면 내림리),단독주택,0,20.01,36.8163064606401,128.694987509408,0.0,1106582.7145040217,1869346.0500820721
경상북도 영주시 내림로 214 (이산면 내림리),단독주택,0,66.0,36.8160373970661,128.696176934498,0.0,1106689.1789663543,1869317.5278677957
경상북도 영주시 내림로 214 (이산면 내림리),단독주택,1,201.21,36.8160373970661,128.696176934498,0.0,1106689.1789663543,1869317.5278677957
,단독주택,1,63.8,36.8148019697973,128.696743696694,0.0,1106741.447273625,1869181.1063544787
,단독주택,0,37.0,36.8139833536537,128.696760474612,0.0,1106744.080636901,1869090.3105449986
,단독주택,1,28.1,36.8139531253335,128.693914084215,0.0,1106490.230561955,1869083.78268628
경상북도 영주시 내림로307번길 91-1 (이산면 내림리),단독주택,1,95.61,36.8198394287056,128.69078178703,0.0,1106202.7022877599,1869733.3048531683
경상북도 영주시 내림로307번길 91 (이산면 내림리),단독주택,1,97.97,36.820100685845,128.690784061538,0.0,1106202.5441070602,1869762.290383705
경상북도 영주시 내림로307번길 80 (이산면 내림리),단독주택,1,78.4,36.8213371224615,128.692582410761,0.0,1106361.2288750696,1869901.4562144023
경상북도 영주시 영봉로 1153-6 (이산면 두월리),단독주택,1,39.7,36.8118956127468,128.722277979386,0.0,1109023.1520340664,1868887.499098848
경상북도 영주시 영봉로 1153-8 (이산면 두월리),단독주택,1,30.4,36.8119326401067,128.722048087804,0.0,1109002.5930760591,1868891.3446630833
경상북도 영주시 영봉로 1139-5 (이산면 두월리),단독주택,1,39.7,36.8109708166664,128.721277349049,0.0,1108935.205777868,1868783.7644716105
경상북도 영주시 영봉로 1139-7 (이산면 두월리),단독주택,1,57.9,36.8111289566059,128.721276296133,0.0,1108934.8877616487,1868801.3068247058
경상북도 영주시 영봉로 1139-3 (이산면 두월리),단독주택,1,145.8,36.8107431795972,128.720907069861,0.0,1108902.4987572609,1868758.089283873
경상북도 영주시 영봉로 1139-3 (이산면 두월리),단독주택,1,46.9,36.8107431795972,128.720907069861,0.0,1108902.4987572609,1868758.089283873
경상북도 영주시 영봉로 1131 (이산면 두월리),단독주택,1,80.9,36.8101480321338,128.720847580115,0.0,1108898.0352147513,1868691.997723855
경상북도 영주시 영봉로 1120-15 (이산면 두월리),단독주택,1,58.62,36.8094496738932,128.720922035536,0.0,1108905.6661308617,1868614.6088605537
경상북도 영주시 영봉로 1127 (이산면 두월리),단독주택,1,47.9,36.8097906042348,128.720455576547,0.0,1108863.573639388,1868651.8993693497
경상북도 영주시 영봉로 1129 (이산면 두월리),단독주택,1,80.28,36.8099742105316,128.720649726468,0.0,1108880.632347747,1868672.489160679
경상북도 영주시 영봉로 1092-10 (이산면 두월리),단독주택,1,80.0,36.8064198956797,128.721114944961,0.0,1108927.166809906,1868278.7146231201
경상북도 영주시 영봉로 1048-64 (이산면 두월리),단독주택,1,97.86,36.8015287040502,128.715612976649,0.0,1108443.251313451,1867729.848160734
경상북도 영주시 영봉로 1071 (이산면 두월리),단독주택,1,75.4,36.8061776817133,128.717284697643,0.0,1108585.8245088134,1868247.4875434819
경상북도 영주시 영봉로 1055 (이산면 두월리),단독주택,1,92.8,36.8058727053449,128.715480215074,0.0,1108425.2818764073,1868211.6067352032
경상북도 영주시 영봉로 1107-8 (이산면 두월리),단독주택,1,63.8,36.8078684029045,128.719285790647,0.0,1108761.9445695514,1868437.3251248498
경상북도 영주시 영봉로 1107-8 (이산면 두월리),단독주택,1,79.0,36.8078684029045,128.719285790647,0.0,1108761.9445695514,1868437.3251248498
경상북도 영주시 영봉로 1087-7 (이산면 두월리),단독주택,1,84.3,36.806957706165,128.718380021756,0.0,1108682.432631972,1868335.2653962376
경상북도 영주시 영봉로 1087-3 (이산면 두월리),단독주택,1,64.5,36.8067934215901,128.718176568805,0.0,1108664.5155477258,1868316.8089546198
경상북도 영주시 영봉로 1087-7 (이산면 두월리),단독주택,1,38.7,36.806957706165,128.718380021756,0.0,1108682.432631972,1868335.2653962376
경상북도 영주시 영봉로 1087-5 (이산면 두월리),단독주택,1,38.0,36.8068309274573,128.718424247969,0.0,1108686.5571023799,1868321.2512462272
,단독주택,1,38.0,36.8065918222954,128.718142370646,0.0,1108661.7497687272,1868294.4053142243
경상북도 영주시 영봉로 1079 (이산면 두월리),단독주택,1,99.29,36.8064918160028,128.718023606596,0.0,1108651.2965473034,1868283.1759766398
,단독주택,1,38.3,36.8063650076582,128.71745874524,0.0,1108601.0862030117,1868268.4665464808
경상북도 영주시 영봉로 1077 (이산면 두월리),단독주택,1,44.0,36.8063352492534,128.717840944753,0.0,1108635.2230901737,1868265.599418339
경상북도 영주시 영봉로 1077 (이산면 두월리),단독주택,1,39.3,36.8063352492534,128.717840944753,0.0,1108635.2230901737,1868265.599418339
경상북도 영주시 영봉로 1087-1 (이산면 두월리),단독주택,1,99.84,36.8066559989632,128.718302688105,0.0,1108675.9604424362,1868301.7070711234
경상북도 영주시 영봉로 1082 (이산면 두월리),단독주택,1,175.2,36.8062515258052,128.71853443632,0.0,1108697.2057253155,1868257.0995533592
,단독주택,1,64.8,36.8078962227196,128.720308749342,0.0,1108853.158410119,1868441.5755009588
경상북도 영주시 영봉로 1110 (이산면 두월리),단독주택,1,69.3,36.80823509567,128.720252128325,0.0,1108847.6277547164,1868479.1045288248
경상북도 영주시 영봉로 1107-6 (이산면 두월리),단독주택,1,87.15,36.8078634267852,128.719748218099,0.0,1108803.2025410258,1868437.2992147976
경상북도 영주시 두월로 358-35 (이산면 두월리),단독주택,1,79.3,36.8176239192477,128.716973745065,0.0,1108541.9221148938,1869516.944029748
경상북도 영주시 두월로 358-26 (이산면 두월리),단독주택,1,58.5,36.8177794349314,128.716081158912,0.0,1108462.089457685,1869533.1833176198
경상북도 영주시 두월로 358-18 (이산면 두월리),단독주택,1,99.1,36.8180232395299,128.715731920842,0.0,1108430.5956658635,1869559.8340474928
경상북도 영주시 두월로 358-2 (이산면 두월리),단독주택,1,27.1,36.8192790083286,128.715953048532,0.0,1108448.5467281425,1869699.3960775554
경상북도 영주시 두월로 358-2 (이산면 두월리),단독주택,1,29.1,36.8192790083286,128.715953048532,0.0,1108448.5467281425,1869699.3960775554
경상북도 영주시 두월로 358-12 (이산면 두월리),단독주택,1,127.7,36.8187329226093,128.715790238772,0.0,1108434.7959192765,1869638.630280745
,단독주택,1,27.4,36.8194351711097,128.715358551263,0.0,1108395.3021191636,1869716.0459795014
,단독주택,1,36.7,36.8194351711097,128.715358551263,0.0,1108395.3021191636,1869716.0459795014
경상북도 영주시 두월로 365 (이산면 두월리),단독주택,1,79.5,36.8200481963156,128.715602869937,0.0,1108416.2284881454,1869784.3302278232
경상북도 영주시 두월로 363 (이산면 두월리),단독주택,1,62.73,36.8200682705726,128.715497975162,0.0,1108406.844498893,1869786.4382351518
경상북도 영주시 두월로 341 (이산면 두월리),단독주택,1,26.4,36.8186372486991,128.714434246391,0.0,1108313.9863582393,1869626.4791378258
경상북도 영주시 두월로 282-7 (이산면 두월리),단독주택,1,55.5,36.8136655326063,128.712616700233,0.0,1108158.8707308408,1869072.874506159
경상북도 영주시 두월로 282-21 (이산면 두월리),단독주택,1,74.58,36.8133590008644,128.713780531869,0.0,1108263.1143865415,1869040.1862014942
경상북도 영주시 두월로 282-17 (이산면 두월리),단독주택,1,85.0,36.8134344374389,128.713597655494,0.0,1108246.6958081948,1869048.3478129706
경상북도 영주시 두월로 282-6 (이산면 두월리),단독주택,1,62.8,36.8133166732312,128.712209666986,0.0,1108123.0547309709,1869033.7127254067
경상북도 영주시 두월로 263-4 (이산면 두월리),단독주택,1,91.62,36.813703818384,128.710414161447,0.0,1107962.3540502153,1869074.6321798349
경상북도 영주시 두월로 263-8 (이산면 두월리),단독주택,1,69.8,36.8137008844312,128.709947935764,0.0,1107920.7716172112,1869073.7802811859
,단독주택,1,55.5,36.8141852800271,128.709783677376,0.0,1107905.4400396962,1869127.3321655258
경상북도 영주시 두월로 263-17 (이산면 두월리),단독주택,1,95.2,36.8140136542379,128.709738846033,0.0,1107901.682107437,1869108.2419465627
경상북도 영주시 두월로 263-15 (이산면 두월리),단독주택,1,91.6,36.8136749209387,128.709704641032,0.0,1107899.1065788576,1869070.6253509535
경상북도 영주시 두월로 263-11 (이산면 두월리),단독주택,1,54.2,36.8136042460351,128.7096257491,0.0,1107892.1687490984,1869062.6958645696
경상북도 영주시 두월로 263-11 (이산면 두월리),단독주택,1,18.8,36.8136042460351,128.7096257491,0.0,1107892.1687490984,1869062.6958645696
경상북도 영주시 두월로 245-8 (이산면 두월리),단독주택,1,80.3,36.8132493681124,128.708777987052,0.0,1107817.0474639246,1869022.3704167183
경상북도 영주시 두월로 263-3 (이산면 두월리),단독주택,1,96.66,36.8132083822133,128.709723622016,0.0,1107901.454547002,1869018.8904626702
경상북도 영주시 두월로 242-62 (이산면 두월리),단독주택,1,74.42,36.8096379354917,128.710598887257,0.0,1107984.5425897355,1868623.7848758583
경상북도 영주시 두월로 242-58 (이산면 두월리),단독주택,1,35.0,36.8101063929879,128.710120875052,0.0,1107941.2446926185,1868675.2142412274
경상북도 영주시 두월로 242-58 (이산면 두월리),단독주택,1,38.0,36.8101063929879,128.710120875052,0.0,1107941.2446926185,1868675.2142412274
경상북도 영주시 두월로 242-56 (이산면 두월리),단독주택,1,54.2,36.8102272179826,128.709801299473,0.0,1107912.5681470004,1868688.2574183424
경상북도 영주시 영봉로 1025-6 (이산면 두월리),단독주택,1,65.6,36.8054705914268,128.712536429094,0.0,1108163.2398885002,1868163.6634729472
경상북도 영주시 영봉로 1031 (이산면 두월리),단독주택,1,36.0,36.8050676502451,128.713075354418,0.0,1108211.8833715816,1868119.5722814186
경상북도 영주시 영봉로 1033 (이산면 두월리),단독주택,1,47.3,36.8051584283782,128.713215865076,0.0,1108224.2903288305,1868129.8019320432
경상북도 영주시 영봉로 1011 (이산면 두월리),단독주택,1,99.48,36.8041477349997,128.711054091108,0.0,1108032.8622296592,1868015.2344041606
경상북도 영주시 영봉로 997 (이산면 두월리),단독주택,1,84.0,36.8035777912351,128.709743164955,0.0,1107916.7151439714,1867950.5264796205
경상북도 영주시 영봉로 1048-26 (이산면 두월리),단독주택,1,99.1,36.8038520201029,128.712956841484,0.0,1108203.021645842,1867984.5802029173
경상북도 영주시 내성천로662번길 27-20 (이산면 두월리),단독주택,1,99.85,36.7936837086822,128.708843076802,0.0,1107850.2919156207,1866851.8959435609
경상북도 영주시 내성천로662번길 29 (이산면 두월리),단독주택,1,89.7,36.7932582423845,128.70743282596,0.0,1107725.062984819,1866803.1069426269
,단독주택,1,22.1,36.792897552385,128.703966977746,0.0,1107416.3366772595,1866759.195335637
,단독주택,1,62.8,36.7928654188296,128.703706922209,0.0,1107393.1787541925,1866755.3385299952
경상북도 영주시 내성천로 678 (이산면 두월리),단독주택,1,49.9,36.7954211070368,128.704461264621,0.0,1107456.9127670212,1867039.7046066204
경상북도 영주시 내성천로 762-6 (이산면 두월리),단독주택,1,76.72,36.7997865433009,128.705811833598,0.0,1107571.304049864,1867525.5089667805
경상북도 영주시 내성천로 762-8 (이산면 두월리),단독주택,1,86.94,36.7997429680628,128.706048162389,0.0,1107592.4489539554,1867520.940744874
경상북도 영주시 내성천로 762-28 (이산면 두월리),단독주택,1,70.0,36.799206979073,128.707904819148,0.0,1107758.8406729891,1867463.5704848997
,단독주택,1,62.1,36.8036713073545,128.707348528794,0.0,1107702.9585050154,1867958.2009930129
,단독주택,1,46.0,36.8042869784043,128.704225973531,0.0,1107423.5354392256,1868022.9889163584
,단독주택,1,27.4,36.805135247718,128.704409707422,0.0,1107438.740926387,1868117.2994398568
,단독주택,1,47.9,36.8067457285971,128.706762446318,0.0,1107646.3698551462,1868298.606909809
경상북도 영주시 두월로 242-24 (이산면 두월리),단독주택,1,133.38,36.8103534615074,128.708791373295,0.0,1107822.3032887669,1868701.123029443
경상북도 영주시 두월로 242-17 (이산면 두월리),단독주택,1,14.9,36.8112352458684,128.709225352494,0.0,1107859.7779892897,1868799.4348283194
경상북도 영주시 두월로 242-15 (이산면 두월리),단독주택,1,50.9,36.8114154522822,128.709124588769,0.0,1107850.536921803,1868819.3126676437
경상북도 영주시 두월로 242-12 (이산면 두월리),단독주택,1,86.9,36.811589739683,128.707974860675,0.6190392084062234,1107747.7357714137,1868837.3511674246
경상북도 영주시 두월로 242-6 (이산면 두월리),단독주택,1,30.7,36.8118374577241,128.707683979408,0.6190392084062234,1107721.4418115187,1868864.5044113686
경상북도 영주시 두월로 242-6 (이산면 두월리),단독주택,1,67.8,36.8118374577241,128.707683979408,0.6190392084062234,1107721.4418115187,1868864.5044113686
경상북도 영주시 두월로 242-6 (이산면 두월리),단독주택,1,67.4,36.8118374577241,128.707683979408,0.6190392084062234,1107721.4418115187,1868864.5044113686
경상북도 영주시 두월로 242-2 (이산면 두월리),단독주택,1,55.5,36.8119052731665,128.707924387769,0.6190392084062234,1107742.7913017499,1868872.2985424004
경상북도 영주시 두월로 242-2 (이산면 두월리),단독주택,1,12.6,36.8119052731665,128.707924387769,0.6190392084062234,1107742.7913017499,1868872.2985424004
경상북도 영주시 두월로 242-10 (이산면 두월리),단독주택,1,109.68,36.8117105628958,128.708043881964,0.6190392084062234,1107753.723162373,1868850.8326916306
경상북도 영주시 두월로 242-11 (이산면 두월리),단독주택,1,54.2,36.8117460704772,128.70883331383,0.0,1107824.0911757273,1868855.661832605
경상북도 영주시 두월로 250-1 (이산면 두월리),단독주택,1,57.2,36.8119899000665,128.709327071702,0.0,1107867.7925237357,1868883.268481344
경상북도 영주시 두월로 250 (이산면 두월리),단독주택,0,61.5,36.811872317926,128.709208143622,0.0,1107857.349079662,1868870.0901213856
경상북도 영주시 두월로 239-1 (이산면 두월리),단독주택,1,45.3,36.8129757573822,128.707610099556,0.0,1107713.256657312,1868990.7004379937
경상북도 영주시 두월로 245-1 (이산면 두월리),단독주택,1,32.1,36.8126888517679,128.708132631374,0.0,1107760.2682562005,1868959.4609164326
경상북도 영주시 두월로 245-2 (이산면 두월리),단독주택,1,80.67,36.8126235742379,128.708574699291,0.0,1107799.7920328355,1868952.7176177274
경상북도 영주시 두월로 249 (이산면 두월리),단독주택,1,28.1,36.8127848688846,128.708792984977,0.0,1107819.0367857965,1868970.8572837037
경상북도 영주시 두월로 239 (이산면 두월리),단독주택,1,38.0,36.8127833666748,128.707737491602,0.0,1107724.8895376637,1868969.500774819
경상북도 영주시 두월로 245-3 (이산면 두월리),단독주택,1,89.7,36.8128142805811,128.708113119613,0.0,1107758.3519859498,1868973.3535901967
경상북도 영주시 두월로 245-7 (이산면 두월리),단독주택,1,82.0,36.8130908627968,128.708265276443,0.0,1107771.536500638,1869004.2082437242
경상북도 영주시 두월로 245-10 (이산면 두월리),단독주택,1,70.4,36.8134368422651,128.708585270184,0.0,1107799.594427,1869042.9508699174
경상북도 영주시 두월로 245-12 (이산면 두월리),단독주택,1,57.2,36.8133627673693,128.708780508203,0.0,1107817.1132901323,1869034.953408753
경상북도 영주시 두월로 245-10 (이산면 두월리),단독주택,1,42.0,36.8134368422651,128.708585270184,0.0,1107799.594427,1869042.9508699174
경상북도 영주시 두월로 245-10 (이산면 두월리),단독주택,1,55.5,36.8134368422651,128.708585270184,0.0,1107799.594427,1869042.9508699174
경상북도 영주시 두월로 245-12 (이산면 두월리),단독주택,1,55.5,36.8133627673693,128.708780508203,0.0,1107817.1132901323,1869034.953408753
경상북도 영주시 두월로 263-9 (이산면 두월리),단독주택,1,67.4,36.813548686183,128.709429308945,0.0,1107874.7245662687,1869056.3105521689
경상북도 영주시 두월로 245-28 (이산면 두월리),단독주택,1,136.14,36.8148716527883,128.707244998321,0.0,1107678.0340330512,1869200.6136674506
경상북도 영주시 두월로 150-9 (이산면 두월리),단독주택,1,146.08,36.8098132903416,128.701612730913,0.0,1107182.7059022165,1868633.1264914223
,단독주택,1,67.7,36.8087906908558,128.698939085268,0.0,1106945.631863454,1868516.6888105473
경상북도 영주시 두월로 150-4 (이산면 두월리),단독주택,1,86.22,36.808941233599,128.700893556656,0.0,1107119.768650807,1868535.5774689307
경상북도 영주시 두월로 125 (이산면 두월리),단독주택,2,84.73,36.8078847920361,128.698096397275,0.0,1106871.7200484995,1868415.249245335
,단독주택,1,30.0,36.8065009237887,128.700373895658,0.0,1107076.8115297984,1868264.2757415206
경상북도 영주시 두월로 107 (이산면 두월리),단독주택,1,74.94,36.8063134210378,128.700046604519,0.0,1107047.8760549778,1868243.1083605497
,단독주택,1,48.9,36.8061294142999,128.699903261255,0.0,1107035.3450142688,1868222.534816198
,단독주택,1,86.9,36.8043288840908,128.700928319996,0.0,1107129.296056174,1868023.9381721753
,단독주택,1,31.7,36.8043288840908,128.700928319996,0.0,1107129.296056174,1868023.9381721753
,단독주택,1,45.0,36.8043288840908,128.700928319996,0.0,1107129.296056174,1868023.9381721753
,단독주택,1,28.8,36.8020028975595,128.70271377493,0.0,1107291.8202959683,1867767.9031260672
,단독주택,1,30.7,36.7941592760303,128.703001005237,0.0,1107328.3898251383,1866898.0819586716
경상북도 영주시 내매로 281 (이산면 두월리),단독주택,1,96.39,36.7972199130993,128.697378127907,0.0,1106822.4608562118,1867231.3227391304
경상북도 영주시 영봉로 748-5 (이산면 두월리),단독주택,1,91.62,36.7987035969431,128.693257471318,0.0,1106452.773316422,1867391.3224938647
경상북도 영주시 영봉로 742 (이산면 두월리),단독주택,1,89.82,36.7972940656628,128.692884508156,0.0,1106421.449535124,1867234.5391811812
경상북도 영주시 영봉로 732 (이산면 두월리),단독주택,1,52.7,36.7965919906173,128.692765311175,0.0,1106411.7864403308,1867156.5209379238
경상북도 영주시 영봉로 729-1 (이산면 두월리),단독주택,1,85.68,36.7973028706956,128.691835390014,0.0,1106327.837968986,1867234.34906852
경상북도 영주시 영봉로 748-20 (이산면 두월리),단독주택,0,96.11,36.7986167356369,128.694781937904,0.0,1106588.8998835864,1867383.384432585
경상북도 영주시 내림로 21 (이산면 두월리),단독주택,1,98.56,36.8001094945382,128.692670649562,0.0,1106398.4746416446,1867546.6345898537
경상북도 영주시 내림로 38 (이산면 두월리),단독주택,1,99.6,36.8012318884259,128.693776653461,0.0,1106495.5913227843,1867672.3800188848
,단독주택,1,47.9,36.806689219986,128.708432269672,0.0,1107795.4079818088,1868294.2192684144
경상북도 영주시 평은로 251-109 (평은면 강동리),단독주택,1,47.3,36.7319818195192,128.704186667135,0.0,1107520.9537700578,1860001.7052799757
경상북도 영주시 평은로 251-66 (평은면 강동리),공동주택,0,1672.81,36.7329343301472,128.698959851161,0.0,1107052.9129030397,1860101.517615819
경상북도 영주시 평은로384번길 85 (평은면 강동리),단독주택,1,81.24,36.74108673866,128.695442343369,0.0,1106727.5396707172,1861001.9814938968
경상북도 영주시 평은로384번길 71-4 (평은면 강동리),단독주택,1,88.38,36.7406907446662,128.69397490064,0.0,1106597.0705388163,1860956.4173072956
,단독주택,1,93.5,36.7521741829657,128.687743525225,0.0,1106024.9139190067,1862223.4182524872
,단독주택,1,64.1,36.7421188625067,128.683792742207,0.0,1105686.0203628656,1861103.560125908
,단독주택,1,35.31,36.7422160374887,128.683738552611,0.0,1105681.049002407,1861114.2804490277
경상북도 영주시 평은로 395 (평은면 강동리),단독주택,1,90.0,36.7362805206187,128.687708324018,0.0,1106043.6401721078,1860460.2110045655
,단독주택,1,25.0,36.7228741227446,128.697373805378,0.0,1106925.241398527,1858983.7157239814
경상북도 영주시 강동로410번길 91 (평은면 강동리),단독주택,1,66.99,36.7130969120028,128.69376101298,0.0,1106616.1193516199,1857895.0556487835
경상북도 영주시 강동로410번길 106-17 (평은면 강동리),단독주택,1,73.31,36.7121771603438,128.694659602289,0.0,1106697.648688037,1857794.023321954
경상북도 영주시 강동로410번길 103 (평은면 강동리),단독주택,1,32.1,36.7129527118343,128.695054676179,0.0,1106731.862158853,1857880.4989527997
,단독주택,1,35.1,36.7136311546593,128.695347014749,0.0,1106757.0335659666,1857956.0875500164
경상북도 영주시 강동로410번길 113 (평은면 강동리),단독주택,1,82.46,36.7134755918192,128.695268167091,0.0,1106750.2066002458,1857938.742369706
,단독주택,1,32.1,36.7122142707204,128.696886201599,0.0,1106896.4680223542,1857800.6216496623
경상북도 영주시 강동로410번길 130 (평은면 강동리),단독주택,1,66.19,36.712744083196,128.697883120564,0.0,1106984.7740371071,1857860.5088615546
경상북도 영주시 강동로410번길 139-21 (평은면 강동리),단독주택,1,20.2,36.7140144106882,128.69810480217,0.0,1107002.8116774333,1858001.6800003194
경상북도 영주시 강동로410번길 139-27 (평은면 강동리),단독주택,1,33.1,36.7139747323221,128.698624882883,0.0,1107049.3171251658,1857997.8591712557
경상북도 영주시 강동로410번길 139-29 (평은면 강동리),단독주택,1,25.1,36.7141297759744,128.698777812825,0.0,1107062.7607223864,1858015.2297799361
경상북도 영주시 강동로410번길 139-12 (평은면 강동리),단독주택,1,79.44,36.7142275688387,128.69958954636,0.0,1107135.1238279624,1858026.985680497
,단독주택,1,22.1,36.7138359945396,128.699002330721,0.0,1107083.2210212566,1857982.8900452456
경상북도 영주시 강동로410번길 139-5 (평은면 강동리),단독주택,1,51.2,36.7137777800896,128.69870000385,0.0,1107056.2997756298,1857976.094221794
경상북도 영주시 강동로410번길 139-5 (평은면 강동리),단독주택,1,72.68,36.7137777800896,128.69870000385,0.0,1107056.2997756298,1857976.094221794
경상북도 영주시 강동로410번길 139-1 (평은면 강동리),단독주택,1,82.01,36.7133985950344,128.698746938364,0.0,1107061.0178941311,1857934.0818090083
경상북도 영주시 강동로410번길 140-9 (평은면 강동리),단독주택,1,79.74,36.7123061885576,128.698824049655,0.0,1107069.4210854936,1857812.9819927413
경상북도 영주시 강동로410번길 106-7 (평은면 강동리),단독주택,1,95.64,36.7123872566828,128.695786904398,0.0,1106798.04387296,1857818.5860975995
경상북도 영주시 강동로298번길 157-1 (평은면 강동리),단독주택,1,81.3,36.7011677491372,128.684804526333,0.0,1105832.531953433,1856561.7709557735
경상북도 영주시 강동로298번길 160 (평은면 강동리),단독주택,1,53.0,36.7016518299577,128.684163976393,0.0,1105774.6491460993,1856614.7651635096
경상북도 영주시 강동로298번길 160 (평은면 강동리),단독주택,1,47.0,36.7016518299577,128.684163976393,0.0,1105774.6491460993,1856614.7651635096
경상북도 영주시 강동로298번길 160 (평은면 강동리),단독주택,1,54.2,36.7016518299577,128.684163976393,0.0,1105774.6491460993,1856614.7651635096
경상북도 영주시 강동로298번길 166 (평은면 강동리),단독주택,1,58.0,36.701563757412,128.683842258366,0.0,1105746.0313871661,1856604.6399021305
,단독주택,1,51.0,36.7019452498239,128.683517245103,0.0,1105716.4760402713,1856646.6020552746
경상북도 영주시 강동로298번길 154 (평은면 강동리),단독주택,1,116.4,36.7018301835394,128.68444111723,0.0,1105799.1610984392,1856634.8565996021
,단독주택,1,64.1,36.7041394854653,128.683581451642,0.0,1105719.2057458037,1856890.0893502801
,단독주택,1,35.0,36.7038116087952,128.683676797157,0.0,1105728.1716731647,1856853.8216754238
경상북도 영주시 강동로298번길 134 (평은면 강동리),단독주택,1,53.92,36.7033633342103,128.684168541963,0.0,1105772.7113882843,1856804.635099718
경상북도 영주시 강동로298번길 139 (평은면 강동리),단독주택,1,108.52,36.7029129119225,128.684353524578,0.0,1105789.85255031,1856754.8718692136
경상북도 영주시 강동로298번길 141 (평은면 강동리),단독주택,1,74.0,36.7028764438564,128.684568354017,0.0,1105809.09251615,1856751.0634351843
경상북도 영주시 강동로298번길 141-1 (평은면 강동리),단독주택,1,35.0,36.7028344927244,128.684756767775,0.0,1105825.9803951953,1856746.6176168593
경상북도 영주시 강동로298번길 143 (평은면 강동리),단독주택,1,77.0,36.7027554423371,128.68487991877,0.0,1105837.0894617613,1856737.9841770928
경상북도 영주시 강동로298번길 141-2 (평은면 강동리),단독주택,1,35.0,36.7027625135692,128.685048701583,0.0,1105852.1565790232,1856738.9550061838
경상북도 영주시 강동로298번길 147-1 (평은면 강동리),단독주택,1,32.1,36.7026246160665,128.685178959373,0.0,1105863.981228252,1856723.801271851
경상북도 영주시 강동로298번길 147-2 (평은면 강동리),단독주택,1,63.1,36.7024773260553,128.685291667652,0.0,1105874.2511572985,1856707.5862145436
경상북도 영주시 강동로298번길 147-2 (평은면 강동리),단독주택,1,42.1,36.7024773260553,128.685291667652,0.0,1105874.2511572985,1856707.5862145436
,단독주택,1,79.1,36.7024133614542,128.685081136681,0.0,1105855.5327773811,1856700.257801517
경상북도 영주시 강동로298번길 129-11 (평은면 강동리),단독주택,2,93.75,36.7035490380673,128.687132853695,0.0,1106037.2464256356,1856828.5114561857
경상북도 영주시 강동로298번길 119 (평은면 강동리),단독주택,1,84.0,36.7043149688835,128.68500371235,0.0,1105846.008668859,1856911.1262467466
경상북도 영주시 강동로298번길 115 (평은면 강동리),단독주택,1,67.06,36.7047453287247,128.684943955773,0.0,1105840.08070132,1856958.8020371352
경상북도 영주시 강동로298번길 117-43 (평은면 강동리),단독주택,1,71.49,36.7048867377004,128.686836696014,0.0,1106008.9543932125,1856976.5809965353
경상북도 영주시 강동로298번길 117-35 (평은면 강동리),단독주택,1,139.3,36.7051373527359,128.686592077617,1.3862943611198906,1105986.7598454414,1857004.1123377997
경상북도 영주시 강동로298번길 117-39 (평은면 강동리),단독주택,1,47.1,36.7050298985555,128.686754781521,0.0,1106001.4408008987,1856992.371888139
경상북도 영주시 강동로298번길 117-13 (평은면 강동리),단독주택,1,100.0,36.7051666351806,128.686248736338,1.3862943611198906,1105956.0510322717,1857006.981149672
