기준월,사업장명,사업자등록번호,가입상태코드,가입자수,신규취득자수,상실가입자수,당월고지금액,적용일자,재등록일자,탈퇴일자,사업장업종코드명,사업장업종코드,사업장형태구분코드,시도코드,매칭_임금체불_사업장명,매칭_단계,체불공개구분,체불액
2022-09,주식회사엠케이디자인,111880,1,12,1,1,2987040,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2022-10,주식회사엠케이디자인,111880,1,5,0,0,1525760,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2022-12,주식회사엠케이디자인,111880,1,5,0,0,1525760,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-01,주식회사엠케이디자인,111880,1,5,0,0,1546360,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-02,주식회사엠케이디자인,111880,1,5,0,0,1546360,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-03,주식회사엠케이디자인,111880,1,6,1,0,1732300,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-04,주식회사엠케이디자인,111880,1,6,0,0,1732300,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-05,주식회사엠케이디자인,111880,1,6,0,0,1732300,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-06,주식회사엠케이디자인,111880,1,12,6,0,2876200,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-07,주식회사엠케이디자인,111880,1,12,0,0,2876200,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-08,주식회사엠케이디자인,111880,1,12,0,0,2665420,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-09,주식회사엠케이디자인,111880,1,13,1,0,2846320,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-10,주식회사엠케이디자인,111880,1,13,0,0,2846320,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-11,주식회사엠케이디자인,111880,1,13,0,0,2846320,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2023-12,주식회사엠케이디자인,111880,1,13,0,1,2846320,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-01,주식회사엠케이디자인,111880,1,12,0,0,2665420,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-02,주식회사엠케이디자인,111880,1,12,0,0,2684320,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-03,주식회사엠케이디자인,111880,1,12,0,0,2684320,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-04,주식회사엠케이디자인,111880,1,12,0,0,2684320,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-05,주식회사엠케이디자인,111880,1,12,0,1,2684320,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-06,주식회사엠케이디자인,111880,1,11,0,0,2498920,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-07,주식회사엠케이디자인,111880,1,11,0,0,2498920,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-08,주식회사엠케이디자인,111880,1,11,0,0,2798040,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-09,주식회사엠케이디자인,111880,1,12,1,1,2987040,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-10,주식회사엠케이디자인,111880,1,11,0,0,2776620,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-11,주식회사엠케이디자인,111880,1,11,0,0,2776620,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2024-12,주식회사엠케이디자인,111880,1,11,0,0,2776620,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-01,주식회사엠케이디자인,111880,1,12,1,0,2980020,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-02,주식회사엠케이디자인,111880,1,12,0,1,2980020,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-03,주식회사엠케이디자인,111880,1,11,0,0,2747020,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-04,주식회사엠케이디자인,111880,1,11,0,0,2747020,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-05,주식회사엠케이디자인,111880,1,11,0,0,2747020,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-06,주식회사엠케이디자인,111880,1,11,0,0,2747020,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-07,주식회사엠케이디자인,111880,1,11,0,0,2747020,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-08,주식회사엠케이디자인,111880,1,12,1,0,3200980,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-09,주식회사엠케이디자인,111880,1,12,0,0,3200980,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-10,주식회사엠케이디자인,111880,1,12,0,1,3200980,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-11,주식회사엠케이디자인,111880,1,11,0,0,2982460,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2025-12,주식회사엠케이디자인,111880,1,11,0,0,2982460,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2026-01,주식회사엠케이디자인,111880,1,11,0,0,2982460,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2026-03,주식회사엠케이디자인,111880,1,11,0,0,3148140,2019-09-01,,,표면 가공목재 및 특정 목적용 제재목 제조업,201009,1,41,(주)엠케이디자인그룹,4단계_이름포함_시도일치,2024년 1차,"85,540,592"
2020-07,태흥설비(주),112814,1,21,0,9,5372960,2001-08-01,,,미장 타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2020-08,태흥설비(주),112814,1,12,0,3,3964480,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2020-09,태흥설비(주),112814,1,12,3,4,2998700,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2020-10,태흥설비(주),112814,1,8,0,1,2351600,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2020-11,태흥설비(주),112814,1,8,1,1,2349440,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2020-12,태흥설비(주),112814,1,7,0,1,2047040,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-01,태흥설비(주),112814,1,6,0,0,1679840,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-02,태흥설비(주),112814,1,10,4,1,2858840,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-03,태흥설비(주),112814,1,9,0,1,2647340,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-04,태흥설비(주),112814,1,8,0,1,2446640,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-05,태흥설비(주),112814,1,10,3,0,3407840,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-06,태흥설비(주),112814,1,10,0,5,3407840,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-07,태흥설비(주),112814,1,5,0,0,1468340,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-08,태흥설비(주),112814,1,5,0,1,1433240,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-09,태흥설비(주),112814,1,14,10,10,4769540,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-10,태흥설비(주),112814,1,4,0,0,1167740,2001-08-01,,,미장 타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-11,태흥설비(주),112814,1,5,1,0,1540340,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2021-12,태흥설비(주),112814,1,5,0,0,1540340,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2022-01,태흥설비(주),112814,1,5,0,0,1540340,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2022-02,태흥설비(주),112814,1,5,0,1,1540340,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2022-03,태흥설비(주),112814,1,4,0,1,1363940,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2022-04,태흥설비(주),112814,1,3,0,0,1009880,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2022-05,태흥설비(주),112814,1,3,0,0,1009880,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2022-06,태흥설비(주),112814,1,3,0,0,1009880,2001-08-01,,,미장   타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2022-07,태흥설비(주),112814,1,3,0,0,1023920,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2022-08,태흥설비(주),112814,1,3,0,0,1023920,2001-08-01,,,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2024-08,태흥설비(주),112814,2,0,0,0,0,2001-08-01,,2024-06-01,미장  타일 및 방수 공사업,452101,1,11,태흥설비(주),1단계_이름일치_시군구일치,2024년 1차,"42,652,355"
2020-07,진성주식회사,112860,1,6,0,3,870200,2016-06-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,1,11,진성,1단계_이름일치_시군구일치,2025년 1차,"66,191,054"
2020-08,진성주식회사,112860,1,3,0,0,332100,2016-06-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,1,11,진성,1단계_이름일치_시군구일치,2025년 1차,"66,191,054"
2020-09,진성주식회사,112860,1,3,0,0,332100,2016-06-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,1,11,진성,1단계_이름일치_시군구일치,2025년 1차,"66,191,054"
2020-10,진성주식회사,112860,1,3,0,0,332100,2016-06-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,1,11,진성,1단계_이름일치_시군구일치,2025년 1차,"66,191,054"
2020-11,진성주식회사,112860,1,3,0,2,332100,2016-06-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,1,11,진성,1단계_이름일치_시군구일치,2025년 1차,"66,191,054"
2023-05,진성주식회사,112860,1,3,1,0,351160,2016-06-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,1,11,진성,1단계_이름일치_시군구일치,2025년 1차,"66,191,054"
2023-06,진성주식회사,112860,1,3,0,3,351160,2016-06-01,,,그 외 기타 분류 안된 사업 지원 서비스업,749609,1,11,진성,1단계_이름일치_시군구일치,2025년 1차,"66,191,054"
2025-10,진성주식회사,112860,2,0,0,1,0,2016-06-01,,2025-09-01,그 외 기타 분류 안된 사업 지원 서비스업,749609,1,11,진성,1단계_이름일치_시군구일치,2025년 1차,"66,191,054"
2020-07,성보건업(주),113812,1,14,0,0,3403100,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2020-08,성보건업(주),113812,1,14,0,0,3598220,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2020-09,성보건업(주),113812,1,14,0,0,3598220,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2020-10,성보건업(주),113812,1,14,0,0,3598220,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2020-11,성보건업(주),113812,1,14,0,0,3598220,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2020-12,성보건업(주),113812,1,14,0,0,3598220,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-01,성보건업(주),113812,1,14,0,0,3598220,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-02,성보건업(주),113812,1,14,0,2,3598220,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-03,성보건업(주),113812,1,12,0,0,3173600,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-04,성보건업(주),113812,1,12,0,0,3173600,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-05,성보건업(주),113812,1,12,0,0,3173600,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-06,성보건업(주),113812,1,12,0,0,3173600,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-07,성보건업(주),113812,1,12,0,0,3173600,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-08,성보건업(주),113812,1,12,0,2,3308100,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-09,성보건업(주),113812,1,10,0,0,2798520,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-10,성보건업(주),113812,1,10,0,1,2798520,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-11,성보건업(주),113812,1,11,2,0,3080940,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2021-12,성보건업(주),113812,1,12,1,0,3530940,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-01,성보건업(주),113812,1,12,0,1,3530940,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-02,성보건업(주),113812,1,11,0,2,3294960,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-03,성보건업(주),113812,1,9,0,0,2844960,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-04,성보건업(주),113812,1,9,0,1,2844960,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-05,성보건업(주),113812,1,8,0,2,2394960,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-06,성보건업(주),113812,1,7,1,0,1761360,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-07,성보건업(주),113812,1,7,0,0,1780160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-08,성보건업(주),113812,1,7,0,0,1780160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-09,성보건업(주),113812,1,8,1,0,1953160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-10,성보건업(주),113812,1,7,0,0,1780160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2022-12,성보건업(주),113812,1,7,0,0,1780160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-01,성보건업(주),113812,1,8,1,0,2032160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-02,성보건업(주),113812,1,8,0,0,2032160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-03,성보건업(주),113812,1,8,0,1,2032160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-04,성보건업(주),113812,1,7,0,0,1780160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-05,성보건업(주),113812,1,7,0,0,1780160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-06,성보건업(주),113812,1,8,1,0,2135660,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-07,성보건업(주),113812,1,8,0,0,2135660,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-08,성보건업(주),113812,1,8,0,0,2156180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-09,성보건업(주),113812,1,8,0,0,2156180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-10,성보건업(주),113812,1,8,0,0,2156180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-11,성보건업(주),113812,1,8,0,0,2156180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2023-12,성보건업(주),113812,1,8,0,0,2156180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-01,성보건업(주),113812,1,8,0,0,2156180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-02,성보건업(주),113812,1,8,0,0,2156180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-03,성보건업(주),113812,1,9,1,0,2192180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-04,성보건업(주),113812,1,9,0,0,2192180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-05,성보건업(주),113812,1,9,0,0,2192180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-06,성보건업(주),113812,1,9,0,1,2192180,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-07,성보건업(주),113812,1,8,0,1,1810500,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-08,성보건업(주),113812,1,7,0,0,1872160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-09,성보건업(주),113812,1,8,1,0,1953160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-10,성보건업(주),113812,1,8,0,0,1953160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-11,성보건업(주),113812,1,8,0,1,1953160,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2024-12,성보건업(주),113812,1,7,0,0,1701700,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-01,성보건업(주),113812,1,7,0,0,1701700,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-02,성보건업(주),113812,1,7,0,0,1701700,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-03,성보건업(주),113812,1,7,0,0,1701700,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-04,성보건업(주),113812,1,7,0,1,1701700,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-05,성보건업(주),113812,1,6,0,0,1666240,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-06,성보건업(주),113812,1,6,0,0,1666240,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-07,성보건업(주),113812,1,6,0,0,1666240,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-08,성보건업(주),113812,1,6,0,0,1790800,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
