자료생성년월,사업장명,사업자등록번호,사업장가입상태코드 1 등록 2 탈퇴,우편번호,사업장지번상세주소,사업장도로명상세주소,고객법정동주소코드,고객행정동주소코드,법정동주소광역시도코드,법정동주소광역시시군구코드,법정동주소광역시시군구읍면동코드,사업장형태구분코드 1 법인 2 개인,사업장업종코드,사업장업종코드명,적용일자,재등록일자,탈퇴일자,가입자수,당월고지금액,신규취득자수,상실가입자수,매칭_임금체불_사업장명,매칭_단계
2023-08,주식회사에피르,144812,2,16954,경기도 용인시 기흥구 영덕동,경기도 용인시 기흥구 흥덕1로,4146311100,4146351600,41,463,111,1,722000,응용 소프트웨어 개발 및 공급업,2014-08-18,,2023-01-01,0,0,0,1,주식회사에피르,1단계_이름일치_시군구일치
2023-08,주식회사 에이디이,714810,1,16226,경기도 수원시 영통구 이의동,경기도 수원시 영통구 대학로,4111710300,4111760000,41,117,103,1,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,2015-11-01,,,5,2252680,0,3,주식회사에이디이,1단계_이름일치_시군구일치
2023-08,(주)국가대표,289810,2,17113,경기도 용인시 기흥구 농서동,경기도 용인시 기흥구 농서로,4146310900,4146300000,41,463,109,1,512223,육류 도매업,2016-02-15,,2023-07-11,0,0,0,1,주식회사국가대표소유창휘트니스,4단계_이름포함_시도일치
2023-08,주식회사와이제이,373880,1,50568,경상남도 양산시 호계동,경상남도 양산시 산막공단남13길,4833010900,4833052000,48,330,109,1,519111,상품 종합 도매업,2019-04-01,2022-07-01,,3,662220,1,1,와이제이(송파)/굿모닝물류,3단계_이름포함_시군구일치
2023-08,구로구청(구립 오류도서관 기간제 근로자),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2020-02-03,,2023-07-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-07,황산건설주식회사,513811,1,21577,인천광역시 남동구 구월동,인천광역시 남동구 남동대로712번길,2820010100,2820051000,28,200,101,1,452101,미장  타일 및 방수 공사업,1999-07-01,,,3,1142460,0,1,황산건설주식회사,1단계_이름일치_시군구일치
2023-07,주식회사신진종합,134868,2,15254,경기도 안산시 단원구 와동,경기도 안산시 단원구 와동로,4127310200,4127351000,41,273,102,1, ,,2011-12-16,,2023-07-26,0,0,0,0,주식회사신진종합,1단계_이름일치_시군구일치
2023-07,명도건설(주),122863,2,21452,인천광역시 부평구 십정동,인천광역시 부평구 열우물로25번길,2823710200,2823769000,28,237,102,1,999999,BIZ_NO미존재사업장,2014-06-09,,2023-06-01,0,0,0,1,명도건설산업,3단계_이름포함_시군구일치
2023-07,주식회사화랑디앤씨,460810,2,6247,서울특별시 강남구 역삼동,서울특별시 강남구 논현로77길,1168010100,1168064000,11,680,101,1,702001,부동산 중개 및 대리업,2016-02-01,,2023-06-01,0,0,0,0,주식회사화랑디앤씨,5단계_이름일치_주소무관
2023-07,주식회사스튜디오인요,231810,2,48054,부산광역시 해운대구 재송동,부산광역시 해운대구 해운대로81번길,2635010400,2635066000,26,350,104,1,749934,무형 재산권 임대업,2016-01-27,,2023-01-01,0,0,0,1,(주)스튜디오인요,1단계_이름일치_시군구일치
2023-07,주식회사 우보종합건설,503861,2,18469,경기도 화성시 영천동,경기도 화성시 동탄기흥로,4159013100,4159059000,41,590,131,1,451200,기타 토목 시설물 건설업,2016-11-05,,2023-04-01,0,0,0,0,주식회사우보종합건설,1단계_이름일치_시군구일치
2023-07,주식회사더이룸,448870,2,15655,경기도 안산시 단원구 성곡동,경기도 안산시 단원구 엠티브이21로,4127310400,4127357000,41,273,104,1,332001,사진기  영사기 및 관련 장비 제조업,2018-04-01,,2023-03-31,0,0,0,0,주식회사더이룸,2단계_이름일치_시도일치
2023-07,주식회사에스앤디,566880,2,16892,경기도 용인시 기흥구 청덕동,경기도 용인시 기흥구 구성3로,4146311400,4146356000,41,463,114,1,749907,전시  컨벤션 및 행사 대행업,2020-03-06,,2023-03-01,0,0,0,0,주식회사 에스앤디,2단계_이름일치_시도일치
2023-07,구로구청(2023년 광업제조업조사),113830,2,8284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153053000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2023-06-14,,2023-07-31,0,0,1,1,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-06,(주)가온석재,312815,2,07586,서울특별시 강서구 등촌동,서울특별시 강서구 공항대로41길,1150010200,1150000000,11,500,102,1,452101,미장  타일 및 방수 공사업,2003-07-01,,2022-01-15,0,0,0,0,가온석재,2단계_이름일치_시도일치
2023-06,페타바이 주식회사,211887,2,06178,서울특별시 강남구 대치동,서울특별시 강남구 테헤란로82길,1168010600,1168061000,11,680,106,1,722000,응용 소프트웨어 개발 및 공급업,2012-01-26,,2022-01-03,0,0,0,0,페타바이주식회사,1단계_이름일치_시군구일치
2023-06,주식회사그랜드팰리스호텔익산,167860,2,54674,전라북도 익산시 평화동,전라북도 익산시 목천로1길,4514010600,4514053000,45,140,106,1,551001,호텔업,2016-06-01,,2023-05-18,0,0,0,2,그랜드팰리스호텔익산,1단계_이름일치_시군구일치
2023-05,(주)진광이엔씨,221812,2,58133,전라남도 화순군 화순읍,전라남도 화순군 화순읍 광덕로,4679025031,4679025000,46,790,250,1,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,2007-08-09,,2022-08-12,0,0,0,0,(주)진광이엔씨,1단계_이름일치_시군구일치
2023-05,엔디하임 주식회사,214889,2,6233,서울특별시 강남구 역삼동,서울특별시 강남구 강남대로84길,1168010100,1168064000,11,680,101,1,452101,미장  타일 및 방수 공사업,2012-02-01,,2021-05-01,0,0,0,0,엔디하임(주),1단계_이름일치_시군구일치
2023-05,세움이엔지,410867,2,62073,광주광역시 서구 매월동,광주광역시 서구 매월2로15번길,2914013200,2914080000,29,140,132,1,452102,유리 및 창호 공사업,2013-06-01,,2023-05-09,0,0,0,1,세움이엔지,1단계_이름일치_시군구일치
2023-05,(주)글로벌인사이트,119870,2,8393,서울특별시 구로구 구로동,서울특별시 구로구 디지털로32가길,1153010200,1153054000,11,530,102,1,722000,응용 소프트웨어 개발 및 공급업,2015-01-01,,2023-01-04,0,0,0,0,(주)글로벌인사이트,1단계_이름일치_시군구일치
2023-05,주식회사스페이스건우,733870,2,1391,서울특별시 도봉구 쌍문동,서울특별시 도봉구 도봉로,1132010500,1132066000,11,320,105,1,452106,도배  실내 장식 및 내장 목공사업,2017-12-01,,2023-04-12,0,0,0,0,주식회사스페이스건우,1단계_이름일치_시군구일치
2023-05,동해종합건설(주),440880,2,10447,경기도 고양시 일산동구 백석동,경기도 고양시 일산동구 중앙로,4128510600,4128555200,41,285,106,1,452101,미장  타일 및 방수 공사업,2018-05-28,,2023-04-07,0,0,0,0,동해종합건설(주),1단계_이름일치_시군구일치
2023-05,아강테크(주),803860,1,44222,울산광역시 북구 매곡동,울산광역시 북구 매곡산업로,3120010300,3120051000,31,200,103,1,292202,금속 절삭기계 제조업,2020-01-01,,,14,4978240,0,2,아강테크(주),1단계_이름일치_시군구일치
2023-04,화경산업(주),515810,2,38911,경상북도 영천시 대창면,경상북도 영천시 대창면 한제길,4723040031,4723040031,47,230,400,1,343000,그 외 자동차용 신품 부품 제조업,1997-12-01,,2023-04-13,0,0,0,2,화경산업(주),1단계_이름일치_시군구일치
2023-04,백두아이티주식회사,107881,1,07788,서울특별시 강서구 마곡동,서울특별시 강서구 마곡서로,1150010500,1150060300,11,500,105,1,999999,BIZ_NO미존재사업장,2014-03-14,,,6,2072140,0,4,백두아이티주식회사,1단계_이름일치_시군구일치
2023-04,주식회사영창섬유,231810,2,11168,경기도 포천시 가산면,경기도 포천시 가산면 가산로194번길,4165033023,4165033023,41,650,330,1,171109,화학섬유직물 직조업,2014-11-17,,2023-03-17,0,0,0,0,영창섬유,2단계_이름일치_시도일치
2023-04,(주)티앤디,725880,2,12909,경기도 하남시 망월동,경기도 하남시 미사강변대로226번길,4145010900,4145057000,41,450,109,1,702001,부동산 중개 및 대리업,2016-10-11,,2022-12-31,0,0,0,0,티앤디,2단계_이름일치_시도일치
2023-04,(주)오지인더스트리,663870,2,59045,전라남도 해남군 해남읍,전라남도 해남군 해남읍 응달길,4682025037,4682025037,46,820,250,1,172300,어망 및 기타 끈 가공품 제조업,2018-10-22,,2023-03-30,0,0,0,0,(주)오지인더스트리,1단계_이름일치_시군구일치
2023-04,(주)다원테크,811860,2,51390,경상남도 창원시  의창구 팔용동,경상남도 창원시 의창구 죽전로82번길,4812112900,4812151000,48,121,129,1,291902,산업용 냉장 및 냉동장비 제조업,2019-05-20,,2023-03-01,0,0,0,0,(주)다원테크,2단계_이름일치_시도일치
2023-04,구로구청(2022년 지역공동체일자리사업),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-03-02,,2022-12-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-04,구로구청(상호문화정책과),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-03-01,,2022-12-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-04,구로구청 (청년 디지털 서포터즈),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-03-14,,2022-12-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-04,주식회사열방건설-(일용)도마실 어울림 플랫폼 신축공사 중 철근콘크리트공사,404860,2,35332,대전광역시 서구 도마동,대전광역시 서구 도마3길,3017010300,3017052000,30,170,103,1,452119,콘크리트 및 철근 공사업,2022-04-01,,2023-03-01,0,0,0,0,열방건설(주),3단계_이름포함_시군구일치
2023-04,구로구청 (2022년 서울형뉴딜 아동돌봄교사),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153053000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-04-01,,2022-12-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-04,구로구청(2022년 지역방역안전안심일자리사업),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153053000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-07-01,,2022-12-21,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-03,이송건설(주),229811,2,10461,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 마상로134번길,4128110100,4128154000,41,281,101,1,452108,포장 공사업,1994-11-09,,2023-03-22,0,0,0,0,이송건설(주),1단계_이름일치_시군구일치
2023-03,서우전자(주),125860,2,17598,경기도 안성시 미양면,경기도 안성시 미양면 은골길,4155034031,4155034031,41,550,340,1,,,2012-01-01,,2023-02-07,0,0,0,0,서우전자(주),1단계_이름일치_시군구일치
2023-03,주식회사코엠,665860,2,18329,경기도 화성시 봉담읍,경기도 화성시 봉담읍 시냇말길,4159025327,4159025327,41,590,253,1,289101,분말 야금제품 제조업,2016-12-01,,2023-01-01,0,0,0,1,주식회사코엠,1단계_이름일치_시군구일치
2023-03,주식회사라온공조닥트,201870,2,11420,경기도 양주시 광적면,경기도 양주시 광적면 광적로227번길,4163033022,4163033000,41,630,330,1,281100,금속 문  창  셔터 및 관련제품 제조업,2017-06-29,,2023-02-01,0,0,0,0,주식회사라온공조닥트,1단계_이름일치_시군구일치
2023-03,구로구청(돌봄SOS센터),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2020-08-01,,2023-02-28,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-03,구로구청 (청년정책거버넌스 활성화지원사업),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-03-04,,2022-11-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-03,구로구청(2023년 사업체조사),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153053000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2023-02-06,,2023-03-30,11,1788300,11,11,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-02,(주)지피엠,108819,1,22007,인천광역시 연수구 송도동,인천광역시 연수구 인천타워대로,2818510600,2818500000,28,185,106,1,722000,응용 소프트웨어 개발 및 공급업,2010-07-01,,,3,826200,0,1,(주)지피엠,1단계_이름일치_시군구일치
2023-02,에스제이세중종합건설 주식회사,152810,1,08595,서울특별시 금천구 가산동,서울특별시 금천구 범안로,1154510100,1154551000,11,545,101,1,999999,BIZ_NO미존재사업장,2015-08-05,,,3,1073940,0,1,에스제이세중종합건설주식회사,1단계_이름일치_시군구일치
2023-02,주식회사아이딘랩,303860,2,06043,서울특별시 강남구 논현동,서울특별시 강남구 학동로3길,1168010800,1168052100,11,680,108,1,999999,BIZ_NO미존재사업장,2016-09-07,,2022-04-27,0,0,0,2,주식회사아이딘랩,1단계_이름일치_시군구일치
2023-02,(주)허유산코리아,551880,2,04799,서울특별시 성동구 성수동2가,서울특별시 성동구 아차산로17길,1120011500,1120069000,11,200,115,1,519910,상품 종합 도매업,2017-05-25,,2023-02-14,0,0,0,0,(주)허유산코리아,1단계_이름일치_시군구일치
2023-02,해낸오버파워주식회사,366880,2,04031,서울특별시 마포구 서교동,서울특별시 마포구 동교로,1144012000,1144066000,11,440,120,1,512271,육류 가공식품 도매업,2018-08-01,,2022-01-01,0,0,0,0,해낸오버파워주식회사,1단계_이름일치_시군구일치
2023-02,주식회사클린플레이,244810,2,11787,경기도 의정부시 용현동,경기도 의정부시 산단로68번길,4115010500,4115057300,41,150,105,1,749300,건축물 일반 청소업,2020-09-01,,2022-10-01,0,0,0,0,클린플레이,1단계_이름일치_시군구일치
2023-02,구로구청(온마을교육지원센터),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2021-04-01,,2022-12-31,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-02,구로구청 (2022년 산림병해충방제사업),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-03-02,,2022-12-31,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-02,주식회사디티에스,788810,2,18450,경기도 화성시 석우동,경기도 화성시 동학산1길,4159012800,4159055000,41,590,128,1,749604,그 외 기타 분류 안된 사업 지원 서비스업(기타임가공,2022-04-01,,2023-01-01,0,0,0,0,"주식회사디티에스DTSCo.,Ltd.",4단계_이름포함_시도일치
2023-02,구로구청(무급휴직 근로자 지원금 지원단),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-05-10,,2022-10-22,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2023-01,대유통신(주),315810,2,27948,충청북도 증평군 증평읍,충청북도 증평군 증평읍 남하길,4374525040,4374525040,43,745,250,1,323001,비디오 및 기타 영상 기기 제조업,1992-06-25,,2022-11-19,0,0,0,2,(주)대유통신,1단계_이름일치_시군구일치
2023-01,(주)퓨리방역,419810,2,54526,전라북도 익산시 함열읍,전라북도 익산시 함열읍 익산대로78길,4514025026,4514025026,45,140,250,1,242402,치약  비누 및 기타 세제 제조업,2020-07-01,,2021-01-04,0,0,0,1,(주)퓨리방역,1단계_이름일치_시군구일치
2023-01,주식회사 아람산업,160860,1,61949,광주광역시 서구 치평동,광주광역시 서구 시청로,2914012000,2914074500,29,140,120,1,512190,기타 산업용 농산물 도매업,2021-06-30,,,5,1781080,0,3,주식회사아람산업개발,4단계_이름포함_시도일치
2022-12,한반도건설(주),505812,2,21556,인천광역시 남동구 구월동,인천광역시 남동구 남동대로765번길,2820010100,2820052100,28,200,101,1,451200,기타 토목 시설물 건설업,2000-11-06,,2022-10-26,0,0,0,0,한반도건설(주),1단계_이름일치_시군구일치
2022-12,대경건설주식회사,519880,1,36541,경상북도 영양군 영양읍,경상북도 영양군 영양읍 황용천길,4776025022,4776025022,47,760,250,1,452200,그 외 기타 건축 마무리 공사업,2017-04-11,,,3,492480,0,1,대경건설,2단계_이름일치_시도일치
2022-12,(주)완판고(서울지점),617854,2,06116,서울특별시 강남구 논현동,서울특별시 강남구 논현로121길,1168010800,1168052100,11,680,108,1,722000,응용 소프트웨어 개발 및 공급업,2018-03-01,,2022-11-05,0,0,0,1,(주)완판고(서울지점),1단계_이름일치_시군구일치
2022-12,이노플라이주식회사,454810,2,07326,서울특별시 영등포구 여의도동,서울특별시 영등포구 국제금융로,1156011000,1156054000,11,560,110,1,724000,데이터베이스 및 온라인 정보 제공업,2018-03-02,,2022-07-01,0,0,0,0,이노플라이주식회사,1단계_이름일치_시군구일치
2022-12,유한회사라이스산업,116819,2,62415,광주광역시 광산구 용동,광주광역시 광산구 평동로803번길,2920015000,2920067000,29,200,150,1,269502,플라스터 혼합제품 제조업,2019-01-01,,2022-11-09,0,0,0,1,유한회사라이스산업,1단계_이름일치_시군구일치
2022-12,주식회사 에이디파이,197860,2,06651,서울특별시 서초구 서초동,서울특별시 서초구 반포대로14길,1165010800,1165052000,11,650,108,1,743002,광고 대행업,2019-06-01,,2022-11-01,4,1096020,0,4,주식회사에이디파이,1단계_이름일치_시군구일치
2022-12,대경건설(주),337880,1,39674,경상북도 김천시 아포읍,경상북도 김천시 아포읍 아포대로,4715025028,4715025028,47,150,250,1,451400,조경 건설업,2021-04-12,,,3,470240,1,1,대경건설,2단계_이름일치_시도일치
2022-12,구로구청 (2022년 하수시설물 유지관리),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-03-01,,2022-12-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-12,구로구청 (2022 하천 유지관리),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-03-01,,2022-12-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-12,구로구청(재창업 소상공인 고용장려금 지원사업 기간제근로자),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-05-10,,2022-10-22,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-12,구로구청 (사회복지과 저소득층 한시 긴급생활지원 사업),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-07-01,,2022-08-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-12,(주)청화홀딩스,373860,2,63247,제주특별자치도 제주시 아라일동,제주특별자치도 제주시 아봉로,5011011700,5011063000,50,110,117,1,749942,기타 전문 서비스업,2022-06-13,,2022-08-14,0,0,0,0,(주)청화홀딩스,5단계_이름일치_주소무관
2022-11,구로구청(복지정책과 사회복지통합서비스전문요원),113830,1,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153053000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2009-05-06,,,5,1114080,0,1,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-11,주식회사호진이앤씨,896810,2,12219,경기도 남양주시 평내동,경기도 남양주시 경춘로1360번길,4136010200,4136052000,41,360,102,1,452104,배관 및 냉ㆍ난방 공사업,2017-12-01,,2022-10-15,0,0,0,0,주식회사호진이앤씨,1단계_이름일치_시군구일치
2022-11,(주)에프에스,157880,1,16514,경기도 수원시 영통구 하동,경기도 수원시 영통구 광교중앙로,4111710400,4111761000,41,117,104,1,252103,플라스틱 합성피혁 제조업,2018-09-01,,,3,707640,0,2,(주)청우에프에스씨,4단계_이름포함_시도일치
2022-11,구로구청(2022년 지역방역 일자리사업),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-03-02,,2022-07-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-10,주식회사더시크릿,638880,2,05623,서울특별시 송파구 송파동,서울특별시 송파구 석촌호수로,1171010400,1171058000,11,710,104,1,630600,여행사업,2016-01-02,,2022-08-01,0,0,0,1,주식회사더시크릿,1단계_이름일치_시군구일치
2022-10,주식회사혁신,305864,2,42905,대구광역시 달성군 하빈면,대구광역시 달성군 하빈면 하빈남로,2771033029,2771033029,27,710,330,1,269503,콘크리트 관 및 기타 구조용 콘크리트제품 제조업,2019-04-01,,2022-01-01,0,0,0,1,주식회사혁신,1단계_이름일치_시군구일치
2022-10,(주)백세식단연구소,105881,2,08389,서울특별시 구로구 구로동,서울특별시 구로구 디지털로,1153010200,1153054000,11,530,102,1,153107,도시락류 제조업,2019-09-01,,2022-09-30,0,0,0,0,(주)백세식단연구소,1단계_이름일치_시군구일치
2022-08,델리아이주식회사,120877,2,14059,경기도 안양시 동안구 평촌동,경기도 안양시 동안구 흥안대로427번길,4117310300,4117357000,41,173,103,1,452104,배관 및 냉ㆍ난방 공사업,2012-02-01,,2022-07-07,0,0,0,0,델리아이주식회사,1단계_이름일치_시군구일치
2022-08,주식회사 선진이노베이션,513817,2,39171,경상북도 구미시 산동읍,경상북도 구미시 산동읍 첨단기업3로,4719025626,4719025626,47,190,256,1,321000,기타 반도체 소자 제조업,2016-09-01,,2022-04-13,0,0,0,0,주식회사선진이노베이션,1단계_이름일치_시군구일치
2022-08,주식회사한성피앤티,743810,2,46753,부산광역시 강서구 송정동,부산광역시 강서구 녹산산단261로13번길,2644010900,2644056000,26,440,109,1,252901,포장용 플라스틱 성형용기 제조업,2017-07-01,,2020-05-01,0,0,0,0,한성피앤티(한성P&T),1단계_이름일치_시군구일치
2022-08,(주)디벨리,393810,2,08507,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1154510100,1154500000,11,545,101,1,252103,플라스틱 합성피혁 제조업,2017-11-10,,2022-07-01,0,0,0,1,(주)디벨리,1단계_이름일치_시군구일치
2022-08,태산건설 주식회사,153810,2,56196,전라북도 정읍시 송산동,전라북도 정읍시 내장산로,4518011300,4518053500,45,180,113,1,452200,그 외 기타 건축 마무리 공사업,2021-01-21,,2022-08-09,0,0,0,0,태산건설,2단계_이름일치_시도일치
2022-08,제주시청/(자치행정과-4.3기간제근로자),616830,2,63208,제주특별자치도 제주시 이도이동,제주특별자치도 제주시 광양9길,5011010400,5011054000,50,110,104,1,999999,BIZ_NO미존재사업장,2022-01-24,,2022-07-24,0,0,0,0,비비큐제주시청점,3단계_이름포함_시군구일치
2022-07,（주）선양종합관리,134866,2,15464,경기도 안산시 단원구 고잔동,경기도 안산시 단원구 광덕4로,4127310100,4127353500,41,273,101,1,749921,그 외 기타 분류 안된 사업 지원 서비스업,2010-10-22,,2022-06-01,0,0,0,0,(주)선양종합관리,3단계_이름포함_시군구일치
2022-07,준아트종합건설 주식회사,246810,2,06685,서울특별시 서초구 방배동,서울특별시 서초구 효령로27길,1165010100,1165060000,11,650,101,1,452101,미장  타일 및 방수 공사업,2017-02-01,,2022-07-14,0,0,0,0,준아트종합건설주식회사,1단계_이름일치_시군구일치
2022-07,주식회사대영지비와이,597810,2,04032,서울특별시 마포구 서교동,서울특별시 마포구 양화로,1144012000,1144066000,11,440,120,1,452107,도배  실내 장식 및 내장 목공사업,2018-07-25,,2022-06-15,0,0,0,0,주식회사대영지비와이,1단계_이름일치_시군구일치
2022-07,(주)퍼라이프,487880,1,10954,경기도 파주시 광탄면,경기도 파주시 광탄면 수레길,4148035021,4148035021,41,480,350,1,361002,기타 목재 가구 제조업,2018-09-01,,,3,444960,0,1,(주)퍼라이프,1단계_이름일치_시군구일치
2022-07,구로구청(2022년 광업제조업조사),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153053000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2022-06-13,,2022-07-23,0,0,2,2,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-06,(주)오포건설,126813,2,12795,경기도 광주시 오포읍,경기도 광주시 오포읍 양벌로,4161025027,4161025027,41,610,250,1,452102,유리 및 창호 공사업,2001-01-01,,2022-04-01,3,262880,0,3,(주)오포건설,1단계_이름일치_시군구일치
2022-06,허브컴주식회사,211882,2,06971,서울특별시 동작구 상도1동,서울특별시 동작구 상도로53길,1159010300,1159053000,11,590,103,1,743002,광고 대행업,2009-01-20,,2022-05-10,0,0,0,0,허브컴주식회사,1단계_이름일치_시군구일치
2022-06,구로구청(2022년 상반기 지역공동체 일자리사업),113830,1,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포   자기땅),2022-03-02,,,5,567000,0,5,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-06,구로구청 (미취업청년 취업장려금 지원사업),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포   자기땅),2022-03-14,,2022-06-11,0,0,0,2,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-05,（주）오픈벡스,119861,2,05578,서울특별시 송파구 잠실동,서울특별시 송파구 백제고분로20길,1171010100,1171065000,11,710,101,1,722000,응용 소프트웨어 개발 및 공급업,2009-05-07,2021-10-01,2022-01-01,0,0,0,0,(주)오픈벡스,3단계_이름포함_시군구일치
2022-05,두센（주）,128863,2,10829,경기도 파주시 법원읍,경기도 파주시 법원읍 보광로,4148025626,4148025600,41,480,256,1,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,2015-07-01,,2022-01-01,0,0,0,0,두센（주）,1단계_이름일치_시군구일치
2022-05,와이스포주식회사,403816,2,54546,전라북도 익산시 영등동,전라북도 익산시 하나로11길,4514012200,4514064700,45,140,122,1,701202,비주거용 건물 임대업(점포  타인땅),2016-01-01,,2021-11-16,0,0,0,2,와이스포주식회사,1단계_이름일치_시군구일치
2022-05,구로구청(청각장애인 CCTV모니터링),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2019-03-25,,2022-01-01,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2022-05,주식회사태광테크,844880,2,18143,경기도 오산시 원동,경기도 오산시 오산로160번길,4137010300,4137057000,41,370,103,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,2021-10-01,,2022-01-01,0,0,0,0,태광테크,2단계_이름일치_시도일치
2022-04,주식회사 에프앤비(F&B),130867,1,14531,경기도 부천시 도당동,경기도 부천시 옥산로,4119010400,4119060600,41,190,104,1,151102,가금류 가공 및 저장 처리업,2012-12-01,,,71,19287680,8,4,(주)일영에프앤비,4단계_이름포함_시도일치
