기준월,사업장명,사업자등록번호,가입상태코드,가입자수,신규취득자수,상실가입자수,당월고지금액,적용일자,재등록일자,탈퇴일자,사업장업종코드명,사업장업종코드,사업장형태구분코드,시도코드,가상_공개차수,가상_t
2023-05,고려제약(주),126810,1,254,4,4,85178560,1988-01-01,,,완제 의약품 제조업,242301,1,41,2023년 2차,2023-12
2023-06,고려제약(주),126810,1,251,1,6,84243480,1988-01-01,,,완제 의약품 제조업,242301,1,41,2023년 2차,2023-12
2022-02,(주)진우목재,126813,1,4,0,0,1181960,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-03,(주)진우목재,126813,1,4,0,0,1181960,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-04,(주)진우목재,126813,1,4,0,0,1181960,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-05,(주)진우목재,126813,1,5,1,0,1354220,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-06,(주)진우목재,126813,1,5,0,0,1354220,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-07,(주)진우목재,126813,1,5,0,0,1452500,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-08,(주)진우목재,126813,1,5,0,1,1452500,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-09,(주)진우목재,126813,1,3,1,0,882720,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-10,(주)진우목재,126813,1,4,0,0,1280240,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-12,(주)진우목재,126813,1,4,0,0,1280240,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2023-01,(주)진우목재,126813,1,4,0,0,1280240,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2023-02,(주)진우목재,126813,1,4,0,0,1280240,2009-08-26,,,일반 제재업,201001,1,41,2023년 1차,2023-08
2022-02,(주)드림엘푸드,126815,1,14,0,0,3527400,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2022-03,(주)드림엘푸드,126815,1,14,0,0,3527400,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2022-04,(주)드림엘푸드,126815,1,14,0,0,3527400,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2022-05,(주)드림엘푸드,126815,1,14,0,0,3527400,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2022-06,(주)드림엘푸드,126815,1,14,0,0,3527400,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2022-07,(주)드림엘푸드,126815,1,14,0,0,3885660,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2022-08,(주)드림엘푸드,126815,1,14,0,0,3885660,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2022-09,(주)드림엘푸드,126815,1,13,0,0,4102360,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2022-10,(주)드림엘푸드,126815,1,13,0,0,3670920,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2022-12,(주)드림엘푸드,126815,1,13,0,0,3670920,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2023-01,(주)드림엘푸드,126815,1,13,0,0,3670920,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2023-02,(주)드림엘푸드,126815,1,13,0,0,3670920,2003-07-01,,,김치류 제조업,151301,1,41,2023년 1차,2023-08
2023-02,(주)풍진티에프씨,126819,1,18,0,4,5920380,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-03,(주)풍진티에프씨,126819,1,18,4,0,5988520,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-04,(주)풍진티에프씨,126819,1,18,0,0,5988520,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-05,(주)풍진티에프씨,126819,1,18,0,0,5988520,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-06,(주)풍진티에프씨,126819,1,18,0,0,5988520,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-07,(주)풍진티에프씨,126819,1,18,0,0,5988520,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-08,(주)풍진티에프씨,126819,1,18,0,1,6554980,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-09,(주)풍진티에프씨,126819,1,18,1,0,6715360,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-10,(주)풍진티에프씨,126819,1,18,0,0,6715360,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-11,(주)풍진티에프씨,126819,1,18,0,0,6715360,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2023-12,(주)풍진티에프씨,126819,1,19,1,0,6904360,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2024-01,(주)풍진티에프씨,126819,1,19,0,0,6904360,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2024-02,(주)풍진티에프씨,126819,1,19,0,0,6904360,2006-11-01,,,화학섬유직물 직조업,171109,1,41,2024년 1차,2024-08
2022-02,삼리초등학교,126830,1,25,0,5,5759720,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2022-03,삼리초등학교,126830,1,22,3,0,4807280,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2022-04,삼리초등학교,126830,1,22,0,0,4807280,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2022-05,삼리초등학교,126830,1,22,0,0,4807280,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2022-06,삼리초등학교,126830,1,22,0,0,4807280,2002-09-01,,,비주거용 건물 임대업(점포   자기땅),701201,1,41,2023년 1차,2023-08
2022-07,삼리초등학교,126830,1,22,0,0,4938940,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2022-08,삼리초등학교,126830,1,22,0,1,4938940,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2022-09,삼리초등학교,126830,1,21,0,3,5238480,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2022-10,삼리초등학교,126830,1,22,1,0,4846600,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2022-12,삼리초등학교,126830,1,23,1,0,5053600,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2023-01,삼리초등학교,126830,1,23,0,0,5053600,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2023-02,삼리초등학교,126830,1,23,0,0,5053600,2002-09-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,41,2023년 1차,2023-08
2023-02,하남경영고등학교,126832,1,30,0,1,9116600,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-03,하남경영고등학교,126832,1,29,0,10,8838780,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-04,하남경영고등학교,126832,1,25,6,0,7568300,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-05,하남경영고등학교,126832,1,25,0,0,7568300,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-06,하남경영고등학교,126832,1,25,0,1,7568300,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-07,하남경영고등학교,126832,1,24,0,0,7343300,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-08,하남경영고등학교,126832,1,24,0,0,7618980,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-09,하남경영고등학교,126832,1,25,1,3,7821480,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-10,하남경영고등학교,126832,1,24,2,2,7573740,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-11,하남경영고등학교,126832,1,22,0,1,7125820,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-12,하남경영고등학교,126832,1,22,1,0,7135980,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2024-01,하남경영고등학교,126832,1,22,0,1,7135980,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2024-02,하남경영고등학교,126832,1,22,1,0,7153440,2001-04-24,,,BIZ_NO미존재사업장,999999,1,41,2024년 1차,2024-08
2023-06,(주)수성공조,126860,1,13,0,0,3551300,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2023-07,(주)수성공조,126860,1,13,0,1,3551300,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2023-08,(주)수성공조,126860,1,13,1,0,3727020,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2023-09,(주)수성공조,126860,1,13,0,0,3727020,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2023-10,(주)수성공조,126860,1,17,4,0,4447020,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2023-11,(주)수성공조,126860,1,18,1,0,4645020,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2023-12,(주)수성공조,126860,1,18,0,0,4645020,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2024-01,(주)수성공조,126860,1,18,0,2,4645020,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2024-02,(주)수성공조,126860,1,17,1,1,4181340,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2024-03,(주)수성공조,126860,1,18,2,1,4337680,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2024-04,(주)수성공조,126860,1,17,0,0,4157680,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2024-05,(주)수성공조,126860,1,17,0,0,4157680,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2024-06,(주)수성공조,126860,1,17,0,2,3962920,2007-05-01,,,금속 문  창  셔터 및 관련제품 제조업,281100,1,41,2024년 2차,2024-12
2023-06,히어로화이어엔지니어링(주),126861,1,4,0,0,1236140,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2023-07,히어로화이어엔지니어링(주),126861,1,4,0,0,1236140,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2023-08,히어로화이어엔지니어링(주),126861,1,4,0,0,1285280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2023-09,히어로화이어엔지니어링(주),126861,1,4,0,0,1285280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2023-10,히어로화이어엔지니어링(주),126861,1,4,0,0,1285280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2023-11,히어로화이어엔지니어링(주),126861,1,4,0,0,1285280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2023-12,히어로화이어엔지니어링(주),126861,1,4,0,0,1285280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2024-01,히어로화이어엔지니어링(주),126861,1,4,0,0,1285280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2024-02,히어로화이어엔지니어링(주),126861,1,4,0,1,1285280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2024-03,히어로화이어엔지니어링(주),126861,1,3,0,0,754280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2024-04,히어로화이어엔지니어링(주),126861,1,3,0,0,754280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2024-05,히어로화이어엔지니어링(주),126861,1,3,0,0,754280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2024-06,히어로화이어엔지니어링(주),126861,1,3,0,0,754280,2008-06-02,,,상품 종합 도매업,519113,1,41,2024년 2차,2024-12
2022-02,지은농업회사법인(주),126862,1,26,0,0,6729320,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2022-03,지은농업회사법인(주),126862,1,27,1,3,7040720,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2022-04,지은농업회사법인(주),126862,1,26,2,0,6722760,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2022-05,지은농업회사법인(주),126862,1,27,1,1,6992760,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2022-06,지은농업회사법인(주),126862,1,26,0,0,6706740,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2022-07,지은농업회사법인(주),126862,1,26,0,1,7331820,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2022-08,지은농업회사법인(주),126862,1,25,0,0,6979560,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2022-09,지은농업회사법인(주),126862,1,20,0,1,5918740,2010-07-01,,,곡물 및 기타 식량작물 재배업,011000,1,41,2023년 1차,2023-08
2022-10,지은농업회사법인(주),126862,1,30,0,2,8055600,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2022-12,지은농업회사법인(주),126862,1,29,1,2,7981080,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2023-01,지은농업회사법인(주),126862,1,27,0,2,7421820,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2023-02,지은농업회사법인(주),126862,1,26,1,2,6824660,2010-07-01,,,곡물 및 기타 식량작물 재배업,11000,1,41,2023년 1차,2023-08
2022-02,(주)다인에스티에스,126863,1,8,1,0,2697900,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2022-03,(주)다인에스티에스,126863,1,12,4,1,3832140,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2022-04,(주)다인에스티에스,126863,1,12,1,0,3807380,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2022-05,(주)다인에스티에스,126863,1,14,2,1,4274460,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2022-06,(주)다인에스티에스,126863,1,13,0,1,4034800,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2022-07,(주)다인에스티에스,126863,1,12,0,0,3879740,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2022-08,(주)다인에스티에스,126863,1,12,0,0,3879740,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2022-09,(주)다인에스티에스,126863,1,12,0,0,4255700,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2022-10,(주)다인에스티에스,126863,1,11,0,0,3544680,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2022-12,(주)다인에스티에스,126863,1,11,0,0,3526220,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2023-01,(주)다인에스티에스,126863,1,12,1,2,3759760,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2023-02,(주)다인에스티에스,126863,1,10,0,0,3257040,2010-07-01,,,BIZ_NO미존재사업장,999999,1,41,2023년 1차,2023-08
2024-02,주식회사도담종합건설,126863,1,8,0,1,2009760,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-03,주식회사도담종합건설,126863,1,7,0,4,1309480,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-04,주식회사도담종합건설,126863,1,3,0,0,409220,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-05,주식회사도담종합건설,126863,1,3,0,0,409220,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-06,주식회사도담종합건설,126863,1,3,0,0,409220,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-07,주식회사도담종합건설,126863,1,4,1,0,607220,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-08,주식회사도담종합건설,126863,1,4,0,0,607940,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-09,주식회사도담종합건설,126863,1,4,0,0,607940,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-10,주식회사도담종합건설,126863,1,4,0,0,607940,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-11,주식회사도담종합건설,126863,1,4,0,0,607940,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-12,주식회사도담종합건설,126863,1,4,0,1,607940,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2025-01,주식회사도담종합건설,126863,1,3,0,0,409940,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2025-02,주식회사도담종합건설,126863,1,3,0,2,409940,2010-07-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2023-02,주식회사경쓰,126865,1,4,0,0,681280,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-03,주식회사경쓰,126865,1,4,0,0,681280,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-04,주식회사경쓰,126865,1,4,0,1,816560,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-05,주식회사경쓰,126865,1,3,0,0,790560,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-06,주식회사경쓰,126865,1,3,0,0,790560,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-07,주식회사경쓰,126865,1,3,0,0,459000,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-08,주식회사경쓰,126865,1,3,0,0,820700,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-09,주식회사경쓰,126865,1,3,0,0,820700,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-10,주식회사경쓰,126865,1,3,0,0,820700,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-11,주식회사경쓰,126865,1,3,0,0,820700,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2023-12,주식회사경쓰,126865,1,3,0,0,456660,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2024-01,주식회사경쓰,126865,1,3,0,0,456660,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2024-02,주식회사경쓰,126865,1,3,0,0,456660,2016-11-25,,,부동산 중개 및 대리업,702001,1,11,2024년 1차,2024-08
2022-02,주식회사 대양,126866,1,8,0,0,1827800,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2022-03,주식회사 대양,126866,1,8,0,0,1827800,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2022-04,주식회사 대양,126866,1,10,2,1,2270600,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2022-05,주식회사 대양,126866,1,9,0,0,2052800,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2022-06,주식회사 대양,126866,1,9,0,0,2052800,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2022-07,주식회사 대양,126866,1,9,0,0,2117680,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2022-08,주식회사 대양,126866,1,9,0,0,2117680,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2022-10,주식회사 대양,126866,1,9,0,0,2117680,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2022-12,주식회사 대양,126866,1,9,0,0,2117680,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2023-01,주식회사 대양,126866,1,9,0,0,2117680,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2023-02,주식회사 대양,126866,1,9,0,0,2117680,2013-01-01,,,유선 통신장비 제조업,322002,1,41,2023년 1차,2023-08
2022-02,（주）대원씨앤에스,126866,1,20,0,0,5907140,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-03,（주）대원씨앤에스,126866,1,20,0,1,5907140,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-04,（주）대원씨앤에스,126866,1,20,1,0,6035580,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-05,（주）대원씨앤에스,126866,1,20,0,0,6035580,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-06,（주）대원씨앤에스,126866,1,20,0,0,6035580,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-07,（주）대원씨앤에스,126866,1,21,1,1,6608700,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-08,（주）대원씨앤에스,126866,1,21,1,0,6579800,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-09,（주）대원씨앤에스,126866,1,19,0,1,6475540,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-10,（주）대원씨앤에스,126866,1,22,1,0,6768800,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-12,（주）대원씨앤에스,126866,1,22,0,0,6768800,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2023-01,（주）대원씨앤에스,126866,1,22,0,1,6768800,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2023-02,（주）대원씨앤에스,126866,1,21,0,0,6579800,2013-05-01,,,기타 물품 취급장비 제조업,291502,1,41,2023년 1차,2023-08
2022-02,주식회사유한홀딩스팜,126867,1,12,1,0,2303220,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2022-03,주식회사유한홀딩스팜,126867,1,12,0,0,2303220,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2022-04,주식회사유한홀딩스팜,126867,1,12,0,0,2303220,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2022-05,주식회사유한홀딩스팜,126867,1,12,0,1,2303220,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2022-06,주식회사유한홀딩스팜,126867,1,12,1,0,2213940,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2022-07,주식회사유한홀딩스팜,126867,1,12,0,1,2468220,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2022-08,주식회사유한홀딩스팜,126867,1,11,0,0,2284540,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2022-09,주식회사유한홀딩스팜,126867,1,8,0,0,1730480,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2022-10,주식회사유한홀딩스팜,126867,1,11,0,0,2284540,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2022-12,주식회사유한홀딩스팜,126867,1,12,1,0,2371020,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2023-01,주식회사유한홀딩스팜,126867,1,13,1,0,2565420,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2023-02,주식회사유한홀딩스팜,126867,1,13,0,1,2565420,2013-11-15,,,의약품 도매업,513311,1,41,2023년 1차,2023-08
2024-02,부흥운수합자회사,127810,1,22,1,1,4220120,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-03,부흥운수합자회사,127810,1,21,0,1,4112120,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-04,부흥운수합자회사,127810,1,22,2,0,4220120,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-05,부흥운수합자회사,127810,1,22,0,1,4220120,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-06,부흥운수합자회사,127810,1,21,0,2,4040120,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-07,부흥운수합자회사,127810,1,22,3,2,4283120,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-08,부흥운수합자회사,127810,1,21,1,0,4565340,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-09,부흥운수합자회사,127810,1,22,1,1,4736340,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-10,부흥운수합자회사,127810,1,22,1,0,4787560,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-11,부흥운수합자회사,127810,1,23,1,0,4922560,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2024-12,부흥운수합자회사,127810,1,24,1,0,5084560,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2025-01,부흥운수합자회사,127810,1,25,1,1,5251060,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2025-02,부흥운수합자회사,127810,1,24,0,0,5077100,1988-03-01,,,시내버스 운송업 / 시외버스 운송업,602204,1,41,2025년 1차,2025-08
2022-06,(주)삼원환경,127813,1,6,0,0,1586140,1999-04-01,,,기타 엔지니어링 서비스업,742104,1,41,2023년 2차,2023-12
2022-07,(주)삼원환경,127813,1,6,0,1,1687820,1999-04-01,,,기타 엔지니어링 서비스업,742104,1,41,2023년 2차,2023-12
2022-08,(주)삼원환경,127813,1,5,0,0,1417820,1999-04-01,,,기타 엔지니어링 서비스업,742104,1,41,2023년 2차,2023-12
2022-09,(주)삼원환경,127813,1,7,0,0,1777200,1999-04-01,,,기타 엔지니어링 서비스업,742104,1,41,2023년 2차,2023-12
2022-10,(주)삼원환경,127813,1,6,1,0,1338980,1999-04-01,,,기타 엔지니어링 서비스업,742104,1,41,2023년 2차,2023-12
