shap_turnover_avg_12m,shap_turnover_avg_3m,shap_turnover_max_12m,shap_turnover_std_12m,shap_emp_change_3m,shap_emp_change_6m,shap_emp_change_12m,shap_salary_avg_12m,shap_salary_last,shap_salary_change_6m,shap_salary_change_12m,shap_replacement_avg_12m,shap_replacement_avg_3m,shap_replacement_min_12m,shap_salary_drop_consecutive,shap_turnover_momentum,shap_zero_emp_months,shap_emp_volatility,shap_log_emp_count,shap_firm_age_months,shap_industry_death_rate_2023,shap_sido_code,shap_industry_category,shap_imputed_months_count,shap_imputed_ratio,shap_has_missing_recent_3m,business_id,label,source_business
-0.0957218708351345,-0.047084444611985486,0.0690642696703825,0.15488246081160043,0.01835643527182961,0.03166742462219795,0.224599041500859,0.1941014922639709,0.0911204064730958,0.06775728881488448,0.056163200296910507,0.1910779340690571,-0.003183072893244713,-0.13405214103247326,0.04925609087723067,0.051018758388785966,0.007917256714120496,-0.05339358459966105,-0.05466318199092532,0.43176167557364653,0.11120262063184715,0.6458893602209862,0.37837688272080083,0.07330973062648344,-0.003940938838178936,1.122625685102989,POS_주식회사턴투_2023년 1차_shift-2,1,POS_주식회사턴투_2023년 1차
-0.099683975750468,-0.05015457877045048,0.07884912142955118,0.1378337851079656,-0.003090745779697608,0.03272203775223778,0.2417853361761225,0.20098754273204503,0.10020482059860954,0.02990357338188427,0.05139630174865863,0.19352740748820066,-0.011579444134174397,-0.13376979868027106,0.04925609087723067,0.05647003404132706,0.007917256714120496,-0.04563963376243163,-0.05155917825516597,0.40785220315609305,0.11103457511962088,0.632400184874054,0.38427602155678564,0.08552207787455819,-0.003940938838178936,1.1033278350083262,POS_주식회사턴투_2023년 1차_shift-1,1,POS_주식회사턴투_2023년 1차
-0.11128434467489567,-0.056513093629412266,-0.0015922746611816093,0.05224344806638277,-0.003090745779697608,0.029588694222099685,0.2575001875241111,0.20584140650701413,0.08207128714481984,0.004634949144065944,-0.0393286143194629,0.2189766006454172,-0.01235986331991089,-0.17479449210033043,0.011921991551558696,0.05647003404132706,0.007917256714120496,-0.09256924171853521,-0.06613073544775615,0.4263682500499244,0.11420728627605325,0.6589266177310719,0.38308951086397053,0.0679635395413973,-0.0077673903375942484,-0.25629745977166607,POS_주식회사턴투_2023년 1차_shift+0,1,POS_주식회사턴투_2023년 1차
-0.11128434467489567,-0.056513093629412266,-0.001165531863240208,0.05335477824445554,-0.003090745779697608,0.029588694222099685,0.2575001875241111,0.20275308283115948,0.08207128714481984,0.004634949144065944,-0.0393286143194629,0.2189766006454172,-0.012112014183607413,-0.17446132868656536,0.011921991551558696,0.05623436262884989,0.007917256714120496,-0.09256924171853521,-0.06613073544775615,0.4257019232223942,0.11420728627605325,0.6607978541208511,0.38308951086397053,0.0679635395413973,-0.0077673903375942484,-0.25629745977166607,POS_주식회사턴투_2023년 1차_shift+1,1,POS_주식회사턴투_2023년 1차
-0.1105242897855856,-0.05723424308538697,-0.0010966220819288498,0.05484436967796099,-0.004268041111349914,0.029597617878857698,0.25655691696005306,0.2030910919222387,0.0781744922722309,-0.0425110390052854,-0.037436057096778996,0.20882846154158782,-0.012112014183607413,-0.17478394345929132,0.011921991551558696,0.05623436262884989,0.007917256714120496,-0.0931027593405747,-0.06955775449577045,0.48131574840700275,0.11420728627605325,0.6539490001607338,0.3753079973017138,0.0679635395413973,-0.0077673903375942484,-0.2568789176173118,POS_주식회사턴투_2023년 1차_shift+2,1,POS_주식회사턴투_2023년 1차
0.5354706504718219,-0.08991003371197716,0.32585211933612757,0.1294415961511333,-0.011777627469525348,0.014782176353584644,0.30632919098833966,-0.10165255895429405,0.1163553515540167,-0.04263297433085456,-0.10966240958791312,0.04300429678608021,0.022868970076455185,-0.1365335842089632,0.041708062455119245,0.08769065063211366,0.004106229105380862,0.09550668365068113,0.01022468237624808,0.7037965418316439,-0.31583977805456004,-0.21913933697122656,-0.3006019493373284,0.042224664658655896,-0.001021946627610974,0.7580391838892061,POS_남강엘리베이터(주)_2023년 1차_shift-2,1,POS_남강엘리베이터(주)_2023년 1차
0.32541914967552976,-0.09286168554947177,0.3564493917067878,0.14564537167738548,0.0797382991277314,-0.05982020316772384,0.12262978653329576,-0.11172914267521881,0.1370065241736333,0.02686586013635123,0.14918683055041265,-0.009591287842907562,0.0164265475876485,-0.1158049243883726,0.051290400852140164,0.09595989119137205,0.004106229105380862,0.08206994167882932,-0.012413227352800992,0.9743452399197466,-0.30495766342422026,-0.18828750766804486,-0.25405976323117085,0.04909832341164299,-0.001021946627610974,0.9608314372782459,POS_남강엘리베이터(주)_2023년 1차_shift-1,1,POS_남강엘리베이터(주)_2023년 1차
0.5225909503499625,0.2271365914632435,0.30056895593282146,0.09706176104620295,0.08123332998871949,-0.061192483579377926,0.38366604834616264,-0.11007875124375759,0.11043600968537043,0.04049394340109239,0.0969373232445268,0.09767738582196339,0.026751825541300987,-0.14107025801113374,0.0151039695479779,0.1715465631870906,0.004106229105380862,0.16556907804507004,0.008455801184055325,0.9635198584731607,-0.3081702574599222,-0.09877087263411043,-0.27575723522939793,0.03437432462317997,-0.003918891433495217,-0.20775405968542646,POS_남강엘리베이터(주)_2023년 1차_shift+0,1,POS_남강엘리베이터(주)_2023년 1차
0.4104158450139884,0.2271365914632435,0.29530609221442977,0.09169882368770664,-0.010259513038156084,0.014404440140250909,0.3566343166336852,-0.10294002990419694,0.11411420819783766,0.028355699437095632,0.0349314096657578,0.10820568177053087,0.023410341486558104,-0.15366738461873533,0.0151039695479779,0.1710827139115737,0.004106229105380862,0.15795445076267775,-0.010861377421219218,0.947639851394344,-0.32706359611353314,-0.1522119132393894,-0.28912192827693906,0.034586123702980594,-0.003918891433495217,-0.17705356548503412,POS_남강엘리베이터(주)_2023년 1차_shift+1,1,POS_남강엘리베이터(주)_2023년 1차
0.1388950647219979,0.22880702307139733,0.2830389316559528,0.10323104910582001,0.021323629734739155,-0.02792421384680676,0.16643922464342842,-0.08243762246170676,0.1167146867783779,0.02906820479551703,0.0768394059632533,-0.016270151888685188,0.06360190761253555,-0.15575877005707547,0.0151039695479779,0.17087312346023645,0.004106229105380862,0.1732718281063004,-0.028801858077082722,0.8396470381276995,-0.35038861282242195,-0.1571807432649167,-0.2650819597935799,0.03132175213650066,-0.003918891433495217,-0.23228643265119123,POS_남강엘리베이터(주)_2023년 1차_shift+2,1,POS_남강엘리베이터(주)_2023년 1차
